CPU Name,CPU Amount,CPU Warranty,RAM Name,RAM Amount,RAM Warranty,Main Name,Main Amount,Main Warranty,Storage Name,Storage Amount,Storage Warranty,GPU Name,GPU Amount,GPU Warranty,Case Name,Case Amount,Case Warranty,Cooler Name,Cooler Amount,Cooler Warranty,Price,Link,CPU Spec
,0.0,0.0,"Loại Ram
 
Ecc Unnbuffered",1,36.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,1299000,https://hacom.vn/ram-server-workstation-kingston-ksm26ed8-16hd-16gb-ddr4-2666mhz-ecc,
CPU: Intel Core i7-13700,1.0,36.0,Ram: 2x 8GB,1,36.0,,0,0.0,Ổ cứng: 256GB SSD + 1TB HDD,1,36.0,,0,0.0,,0,0.0,,0,0.0,35499000,https://hacom.vn/workstation-dell-precision-3660-tower-i7-13700-16gb-ram-2-8gb-256gb-ssd-1tb-hdd-t400-4gb-300w-key-mouse-ubuntu, i7-13700
Bộ vi xử lý Intel Xeon Silver 4310,1.0,36.0,Bộ nhớ RAM 16GB DDR4 ECC,1,36.0,,0,0.0,Ổ lưu trữ 2TB NLSAS 3.5' HDD,1,36.0,,0,0.0,,0,0.0,,0,0.0,99999000,https://hacom.vn/server-dell-poweredge-t550-8x3.5-xeon-silver-4310-16gb-ram-2tb-nlsas-3.5-hdd-perc-h755-idrac9-ent-bc5720qp-ocp-bezel-dvdrw-1400w,Bộ vi xử lý Intel Xeon Silver 4310
"Tên bộ vi xử lý
 
Intel® Core™ i3-13100T",1.0,12.0,"Chipset
 
 Intel® Q670 (vPro®)
 ['\nBộ nhớ trong (RAM)\n']",1,12.0,,0,0.0,"Số khe cắm
 
2 SODIMM <Đã sử dụng 1>
 ['\nỔ cứng (SSD)\xa0\n']",1,12.0,"Bluetooth
 
Bluetooth® 5.3 wireless card (supporting gigabit data rate)
 ['\nGiao tiếp mở rộng\xa0\n']",1,12.0,,0,0.0,,0,0.0,10899000,https://hacom.vn/pc-hp-pro-mini-400-g9-9h1u5pt-i3-13100t-8gb-ram-256gb-ssd-wl-bt-k-m-win11,™ i3-13100T
"Bộ vi xử lý
 
Apple M1 Ultra chip with 20-core CPU and 48-core GPU, 32-core Neural Engine",1.0,12.0,,0,0.0,,0,0.0,"Ổ cứng
 
512GB SSD",1,12.0,"Bộ vi xử lý
 
Apple M1 Ultra chip with 20-core CPU and 48-core GPU, 32-core Neural Engine",1,12.0,,0,0.0,,0,0.0,105999000,https://hacom.vn/pc-apple-mac-studio-m1-ultra-bac-mjmw3sa-a-2022,"Bộ vi xử lý
 
Apple M1 Ultra chip with 20-core CPU and 48-core GPU, 32-core Neural Engine"
CPU Intel Core i3-12100F,1.0,36.0,Mainboard Gigabyte H610M H DDR4,1,36.0,Mainboard Gigabyte H610M H DDR4,1,36.0,SSD Kingston SNV2S 250GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3000MB/s - Ghi 1300MB/s),1,36.0,Card màn hình Gigabyte GTX 1660 Super OC - 6GD,1,36.0,Vỏ Case  Gaming Hawk F1 BLACK,1,0.0,TẢN NHIỆT KHÍ JONSBO PISA A4 Grey,1,12.0,12999000,https://hacom.vn/pc-gaming-hacom-tiger-t27-i3-12100f-h610-8gb-ram-250gb-ssd-gtx-1660s-500w, i3-12100F
Dòng CPU Core i3,1.0,12.0,Chipset Intel H470 ['BỘ NHỚ RAM'],1,12.0,,0,0.0,Card tích hợp VGA onboard ['Ổ CỨNG'],1,12.0,Card đồ họa Intel UHD Graphics,1,12.0,Kiểu dáng Case đứng to,1,12.0,,0,0.0,8899000,https://hacom.vn/pc-hp-280-pro-g6-microtower-i3-10105-4gb-ram-256gb-ssd-wl-bt-k-m-win-11-60p78pa, i3
Bộ xử lý Intel ® Core™ i5/i7/i9 thế hệ thứ 12/13 và bộ nhớ DDR5-4800 ECC cho hiệu năng chuyên nghiệp và độ ổn định,1.0,36.0,Bộ xử lý Intel ® Core™ i5/i7/i9 thế hệ thứ 12/13 và bộ nhớ DDR5-4800 ECC cho hiệu năng chuyên nghiệp và độ ổn định,1,36.0,,0,0.0,,0,0.0,Sẵn sàng kết xuất 2D/3D với sự hỗ trợ cho một NVIDIA ® Quadro RTX™,1,36.0,,0,0.0,,0,0.0,18299000,https://hacom.vn/may-tram-asus-e500g9-12500010z-i5-12500-8gb-ram-1tb-hdd-w680-300w-dvd-rw-kb-m-90sf02f1-m00740,™ i5/i7/i9 thế hệ thứ 12/13 và bộ nhớ DDR5-4800 ECC cho hiệu năng chuyên nghiệp và độ ổn định
Bộ vi xử lý Pentium G7400,1.0,12.0,Bộ nhớ trong 8GB DDR4 2933MHz,1,12.0,,0,0.0,Ổ cứng 256 GB PCIe® NVMe™ M.2 SSD,1,12.0,,0,0.0,,0,0.0,,0,0.0,7599000,https://hacom.vn/pc-hp-s01-pf2035d-pentium-g7400-8gb-ram-256gb-ssd-wl-bt-k-m-win-11-6l6w5pa,Bộ vi xử lý Pentium G7400
CPU Intel Core i5-12400F,1.0,36.0,Ram Desktop Kingston Fury Beast (KF432C16BB/8) 8GB (1x8GB) DDR4 3200Mhz,1,36.0,Mainboard ASUS PRIME B760M-A D4,1,36.0,Ổ cứng SSD Kingston SNV2S 500GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3500MB/s - Ghi 2100MB/s) - (SNV2S/500G),1,36.0,Card màn hình Asus TUF GTX 1660 Super O6G Gaming,1,36.0,Vỏ case Jonsbo C6 Black ( Mini Tower/Màu Đen),1,12.0,Tản nhiệt khí Jonsbo HP400S,1,12.0,15399000,https://hacom.vn/hacom-mini-c6-black-i5-12400f-gtx-1660-super, i5-12400F
"Bộ vi xử lý
 
12th Gen Intel Core i5-12500T Processor (6 cores) - Max Turbo Frequency: 4.40 GHz",1.0,12.0,"Bộ nhớ trong
 
1 x 8GB DDR4/ 3200MHz (2 slots) - RAM NoteBook",1,12.0,,0,0.0,"Ổ cứng
 
512GB SSD1 PCIe (M.2 2280)",1,12.0,"Card Reader
 
N/A",1,12.0,,0,0.0,,0,0.0,20999000,https://hacom.vn/pc-hp-proone-440-g9-aio-i5-12500t-8gb-ram-512gb-ssd-23.8-fhd-touch-k-m-win11-den-6m3x9pa, i5-12500T Processor (6 cores) - Max Turbo Frequency: 4.40 GHz
Được trang bị bộ vi xử lý Intel Xeon E-2300-series có hỗ trợ TDP lên tới 95 W,1.0,36.0,Tối đa 2 khe cắm PCIe® 4.0 và 1 khe cắm độc quyền PCIe® 3.0 để tăng băng thông cao hơn,1,36.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,39499000,https://hacom.vn/server-asus-rs300-e11-2334021z-e-2334-16gd4-1tb-7200-c242-2-x-intel-lan-i210-at-350w-nos-den-90sf01y1-m005w0,Được trang bị bộ vi xử lý Intel Xeon E-2300-series có hỗ trợ TDP lên tới 95 W
CPU Intel Core i3-12100F,1.0,36.0,Ram Desktop Kingston Fury Beast (KF432C16BB/8) 8GB (1x8GB) DDR4 3200Mhz,1,36.0,Mainboard Asus PRIME H610M-K D4,1,36.0,"Ổ cứng SSD Gigabyte 256GB M.2 2280 PCIe NVMe Gen 3x4 (Đọc 1700MB/s, Ghi 1100MB/s) - (GP-GSM2NE3256GNTD)",1,36.0,Card màn hình Inno3D GTX 1650 TWIN X2 OC 4GB GDDR6 / V3,1,36.0,Vỏ case máy tính DarkFlash A290 (Mid Tower/ Màu Đen),1,0.0,Fan case Xtech LED RGB RAINBOW VA01-VA10,3,12.0,10299000,https://hacom.vn/hacom-ares-a2-i3-12100f-gtx-1650, i3-12100F
"CPU
 
Intel Core i5 10400",1.0,12.0,"RAM
 
1 x 4GB DDR4",1,12.0,,0,0.0,"Ổ cứng
 
1TB HDD",1,12.0,"Cổng giao tiếp
 
1 x USB Type C , 5 x USB 3.0 , 2 x USB 2.0 , 4 x 3.5 mm , LAN 1 Gb/s
1 x SD card slot",1,12.0,,0,0.0,,0,0.0,14139000,https://hacom.vn/pc-acer-as-xc-895-i5-10400-4gb-ram-1tb-hdd-gt730-dvdrw-wl-bt-k-m-win-10-dt.bewsv.00b, i5 10400
CPU: Intel Core i5-12400,1.0,24.0,RAM: 8GB,1,24.0,,0,0.0,Ổ Cứng: 512GB SSD,1,24.0,,0,0.0,,0,0.0,,0,0.0,12999000,https://hacom.vn/pc-asus-s500sd-512400055w-i5-12400-8gb-ram-512gb-ssd-wl-bt-k-m-win-11-90pf0392-m00xj0, i5-12400
CPU: Core i5-1135G7,1.0,36.0,RAM: chưa bao gồm,1,36.0,,0,0.0,Ổ cứng: chưa bao gồm,1,36.0,,0,0.0,,0,0.0,,0,0.0,9899000,https://hacom.vn/may-tinh-intel-nuc-11-rnuc11pahi5-i5-1135g7-rnuc11pahi50000, i5-1135G7
CPU Intel Core i5-12400F,1.0,36.0,Ram Desktop Kingston Fury Beast (KF432C16BB/8) 8GB (1x8GB) DDR4 3200Mhz,1,36.0,Mainboard ASROCK B660M PRO RS,1,36.0,Ổ cứng SSD Kingston SNV2S 250GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3000MB/s - Ghi 1300MB/s) - (SNV2S/250G),1,36.0,Card màn hình Gigabyte GTX 1660 Super D6-6GD,1,36.0,Vỏ case KENOO ESPORT AF13 - 3F Black   (Mid Tower / Màu Đen ),1,0.0,,0,0.0,14999000,https://hacom.vn/hacom-sniper-s28-i5-12400f-gtx-1660s, i5-12400F
CPU: Intel Core i5-13400,1.0,36.0,Ram: 16GB,1,36.0,,0,0.0,Ổ cứng: 512GB SSD,1,36.0,,0,0.0,,0,0.0,,0,0.0,13999000,https://hacom.vn/pc-asus-s500se-513400036w-i5-13400-16gb-ram-512gb-ssd-wl-bt-k-m-win-11, i5-13400
"Bộ vi xử lý
 
Intel® Core™ i5-1340P Processor 1.9GHz(12M Cache, up to 4.6 GHz, 12 cores)",1.0,24.0,"Bộ nhớ trong
 
16GB DDR4 SO-DIMM",1,24.0,,0,0.0,"Chuẩn ổ cứng
 
512GB M.2 NVMe™ PCIe® 4.0 SSD
Without HDD, 2x M.2  2280 SSD slot
2x DDR4 SO-DIMM slot",1,24.0,"iGPU
 
Intel® UHD Graphics",1,24.0,,0,0.0,,0,0.0,22999000,https://hacom.vn/pc-asus-all-in-one-a5402wvat-ba024w-i5-1340p-16gb-ram-512gb-ssd-23.8-fhd-cam-ung-wl-bt-k-m-win-11-den,"™ i5-1340P Processor 1.9GHz(12M Cache, up to 4.6 GHz, 12 cores)"
Bộ VXL Core i5,1.0,12.0,Chipset INTEL ['BỘ NHỚ RAM'],1,12.0,,0,0.0,Card tích hợp VGA onboard ['Ổ CỨNG'],1,12.0,Card đồ họa Intel Graphics,1,12.0,Kiểu dáng Case mini,1,12.0,,0,0.0,12499000,https://hacom.vn/pc-hp-prodesk-400-g6-mini-i5-10500t-8gb-ram-256gb-ssd-wl-bt-k-m-win-11-60u53pa, i5
Bộ VXL : Intel Core i5 12400,1.0,36.0,Bộ nhớ Ram : 8GB DRR4,1,36.0,Bo mạch chủ : H610,1,36.0,Ổ cứng : 500GB SSD,1,36.0,,0,0.0,,0,0.0,,0,0.0,8799000,https://hacom.vn/pc-hacom-business-mini-vs2-i5-12400-h610-8gb-ram-500gb, i5 12400
"Bộ vi xử lý
 
Intel® Core™ i7-13700 (2.1Ghz up to 5.2Ghz/30MB cache)",1.0,36.0,"Bộ nhớ trong
 
16GB DDR5 4400Mhz (1*16GB)",1,36.0,,0,0.0,"Ổ cứng
 
512GB PCIe NVMe SSD (M.2 2230 slot for WiFi and Bluetooth combo card; 3 M.2 2230/2280 slots for solid-state drive
4 SATA slots for 2.5-inch/3.5-inch hard drive and slim optical drive)",1,36.0,"Ổ cứng
 
512GB PCIe NVMe SSD (M.2 2230 slot for WiFi and Bluetooth combo card; 3 M.2 2230/2280 slots for solid-state drive
4 SATA slots for 2.5-inch/3.5-inch hard drive and slim optical drive)",1,36.0,,0,0.0,,0,0.0,24799000,https://hacom.vn/pc-dell-optiplex-7010-tower-plus-i7-13700-16gb-ram-ddr5-512gb-ssd-k-m-ubuntu-den-42ot701007,™ i7-13700 (2.1Ghz up to 5.2Ghz/30MB cache)
CPU: Intel Core i3-1115G4,1.0,36.0,"Lưu ý: Sản phẩm chưa bao gồm Ram, ổ cứng và dây nguồn",1,36.0,,0,0.0,"Lưu ý: Sản phẩm chưa bao gồm Ram, ổ cứng và dây nguồn",1,36.0,,0,0.0,,0,0.0,,0,0.0,7399000,https://hacom.vn/may-tinh-intel-nuc-11-nuc11pah-i3-1115g4-rnuc11pahi30z00, i3-1115G4
Bộ VXL : Intel Core i3 10105,1.0,36.0,Bộ nhớ Ram : 8GB DDR4,1,36.0,Bo mạch chủ : H510,1,36.0,Ổ cứng : 240GB SSD,1,36.0,,0,0.0,,0,0.0,,0,0.0,6499000,https://hacom.vn/pc-hacom-business-mini-p10-i3-10105-h510-8gb-ram-240gb-ssd, i3 10105
,0.0,0.0,Bộ nhớ GDDR6 20GB với ECC,1,36.0,,0,0.0,,0,0.0,Kiến trúc GPU ampe,1,36.0,,0,0.0,Giải pháp tản nhiệt: Đang hoạt động,1,36.0,48289000,https://hacom.vn/card-man-hinh-nvidia-rtx-a4500-20gb-gddr6-leadtek,
CPU: Intel Core i7-10700K,1.0,36.0,RAM: 16GB,1,36.0,,0,0.0,Ổ cứng: 512GB SSD,1,36.0,VGA: RTX 3090,1,36.0,,0,0.0,,0,0.0,82299000,https://hacom.vn/workstation-asus-pro-e500-g6-1070k-021z-i7-10700k-16gb-ram-512gb-ssd-rtx3090-90sf0181-m00a10, i7-10700K
CPU Intel Core i5-12400F,1.0,36.0,Ram Desktop Adata XPG Spectrix D50 RGB Grey (AX4U32008G16A-ST50) 8GB (1x8GB) DDR4 3200Mhz,1,60.0,Mainboard ASROCK B660M PRO RS,1,36.0,Ổ cứng SSD Kingston SNV2S 250GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3000MB/s - Ghi 1300MB/s) - (SNV2S/250G),1,36.0,Card màn hình Asus TUF GTX 1660 Super O6G Gaming,1,36.0,Vỏ case KENOO ESPORT M500 - 3F Trắng (M-ATX/Màu trắng/Kèm 3 fan RGB),1,,Vỏ case KENOO ESPORT M500 - 3F Trắng (M-ATX/Màu trắng/Kèm 3 fan RGB),1,,15299000,https://hacom.vn/hacom-sniper-i5-12400f-gtx-1660-super-pcgm728, i5-12400F
CPU: Intel Core i5-12400F,1.0,24.0,RAM: 2 x 8GB bus 3200MHz,1,24.0,,0,0.0,Ổ cứng: 512GB SSD NVMe PCIe Gen4,1,24.0,VGA: Nvidia RTX 3060ti 8GB GDDR6,1,24.0,,0,0.0,,0,0.0,24999000,https://hacom.vn/pc-asus-rog-strix-g15cf-i5-12400f-16gb-ram-512gb-ssd-rtx3060ti-wl-bt-win-11-g15cf-51240f141w, i5-12400F
CPU Intel Core i3-12100F,1.0,36.0,Mainboard MSI PRO H610M-E DDR4,1,36.0,Mainboard MSI PRO H610M-E DDR4,1,36.0,Ổ cứng SSD Kingston SNV2S 250GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3000MB/s - Ghi 1300MB/s) - (SNV2S/250G),1,36.0,Card màn hình MSI RTX 3050 VENTUS 2X XS 8G OC,1,36.0,Vỏ Case VITRA CERES V305-M 3FRGB BLACK   (Mid Tower/Màu Đen/ Kèm sẵn 3 Fan RGB),1,12.0,Vỏ Case VITRA CERES V305-M 3FRGB BLACK   (Mid Tower/Màu Đen/ Kèm sẵn 3 Fan RGB),1,12.0,12299000,https://hacom.vn/pc-hacom-designer-d132-i3-12100f-h610-8gb-ram-250gb-ssd-rtx-3050-550w, i3-12100F
Bộ VXL : AMD Ryzen R5 4600G,1.0,36.0,Bộ nhớ Ram : 8GB DRR4,1,36.0,Bo mạch chủ: A320,1,36.0,Ổ cứng : 256GB SSD,1,36.0,,0,0.0,,0,0.0,,0,0.0,6099000,https://hacom.vn/pc-hacom-business-mini-vs4-r5-4600g-a320-8gb-ram-256gb,Bộ VXL : AMD Ryzen R5 4600G
CPU Intel Core i5-10400F,1.0,36.0,Ram Desktop Kingston Fury Beast (KF432C16BB1/16/KF432C16BB/16) 16GB (1x16GB) DDR4 3200Mhz,1,36.0,Mainboard Gigabyte B560M DS3H V3,1,36.0,Ổ cứng SSD Kingston SNV2S 500GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3500MB/s - Ghi 2100MB/s) - (SNV2S/500G),1,36.0,Card màn hình Nvidia T400 4GB (90SKC000-M70AN0) (Asus Server Accessory),2,36.0,Vỏ Case VITRA CERES V309 BLACK 3FAN RGB (ATX/Màu Đen),1,12.0,Vỏ Case VITRA CERES V309 BLACK 3FAN RGB (ATX/Màu Đen),1,12.0,15099000,https://hacom.vn/pc-hacom-trader-t007-i5-10400f-b560-16gb-ram-500gb-ssd-2x-nvidia-t400-4gb-550w, i5-10400F
"Bộ vi xử lý
 
Intel® Core™ i3-13100 (3.4Ghz up to 4.5Ghz/12MB cache)",1.0,12.0,"Bộ nhớ trong
 
8GB DDR4 3200Mhz (1*8GB)",1,12.0,,0,0.0,"Ổ cứng
 
256GB PCIe NVMe SSD (1 x  M.2 2230 slot for WiFi & Bluetooth Card ; 1 x M.2 2230/2280 slot for SSD;2 x  SATA 3.0 slot for 3.5”/2.5”)",1,12.0,"Ổ cứng
 
256GB PCIe NVMe SSD (1 x  M.2 2230 slot for WiFi & Bluetooth Card ; 1 x M.2 2230/2280 slot for SSD;2 x  SATA 3.0 slot for 3.5”/2.5”)",1,12.0,,0,0.0,,0,0.0,10699000,https://hacom.vn/pc-dell-optiplex-7010-sff-i3-13100-8gb-ram-256gb-ssd-k-m-ubuntu-den-71022165,™ i3-13100 (3.4Ghz up to 4.5Ghz/12MB cache)
"CPU
 
Intel Core i5 10400",1.0,12.0,"RAM
 
1 x 4GB DDR4",1,12.0,,0,0.0,"Ổ cứng
 
1TB HDD",1,12.0,"Cổng giao tiếp
 
1 x USB Type C , 5 x USB 3.0 , 2 x USB 2.0 , 4 x 3.5 mm , LAN 1 Gb/s
1 x SD card slot",1,12.0,,0,0.0,,0,0.0,13129000,https://hacom.vn/pc-acer-as-xc-895-i5-10400-4gb-ram-1tb-hdd-dvdrw-wl-bt-k-m-win-10-dt.bewsv.005, i5 10400
CPU Intel Core i5-13400F,1.0,36.0,Ram Desktop Kingston Fury Beast (KF432C16BB1/16/KF432C16BB/16) 16GB (1x16GB) DDR4 3200Mhz,1,36.0,Mainboard ASUS PRIME B760M-A D4,1,36.0,Ổ cứng SSD Kingston SNV2S 500GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3500MB/s - Ghi 2100MB/s) - (SNV2S/500G),1,36.0,Card màn hình Nvidia T400 4GB (90SKC000-M70AN0) (Asus Server Accessory),2,36.0,Vỏ Case VITRA CERES V309 BLACK 3FAN RGB (ATX/Màu Đen),1,12.0,Vỏ Case VITRA CERES V309 BLACK 3FAN RGB (ATX/Màu Đen),1,12.0,18999000,https://hacom.vn/pc-hacom-trader-t005-i5-13400f-b760-16gb-ram-500gb-ssd-2x-nvidia-t400-4gb-550w, i5-13400F
CPU: Intel Core i7-1165G7,1.0,36.0,"Lưu ý: Sản phẩm chưa bao gồm Ram, ổ cứng và dây nguồn",1,36.0,,0,0.0,"Lưu ý: Sản phẩm chưa bao gồm Ram, ổ cứng và dây nguồn",1,36.0,,0,0.0,,0,0.0,,0,0.0,12799000,https://hacom.vn/may-tinh-mini-pc-kit-intel-nuc11tn-core-i7-1165g7-bnuc11tnki70000, i7-1165G7
Bộ VXL : Intel Pentium G6405,1.0,36.0,Bộ nhớ Ram : 8GB DRR4,1,36.0,Bo mạch chủ : H510,1,36.0,Ổ cứng : 256GB SSD,1,36.0,,0,0.0,,0,0.0,,0,0.0,5599000,https://hacom.vn/pc-hacom-business-mini-h21-g6405-h510-8gb-ram-256gb-ssd,Bộ VXL : Intel Pentium G6405
Được trang bị bộ vi xử lý Intel Xeon E-2300-series có hỗ trợ TDP lên tới 95 W,1.0,36.0,Tối đa 2 khe cắm PCIe® 4.0 và 1 khe cắm độc quyền PCIe® 3.0 để tăng băng thông cao hơn,1,36.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,43449000,https://hacom.vn/server-asus-rs300-e11-2334036z-e-2334-16gd4-1tb-7200-c252-2-x-intel-lan-i210-at-350w-r40c-nos-den-90sf01y1-m00bv0,Được trang bị bộ vi xử lý Intel Xeon E-2300-series có hỗ trợ TDP lên tới 95 W
CPU Intel Core i5-14400 1,1.0,,Mainboard Gigabyte B760M D2H DDR4 1,1,,Mainboard Gigabyte B760M D2H DDR4 1,1,,Ổ cứng SSD Kingston SNV2S 500GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3500MB/s - Ghi 2100MB/s) - (SNV2S/500G) 1,1,,Card màn hình Nvidia T400 4GB (90SKC000-M70AN0) (Asus Server Accessory) 1,1,,Vỏ Case VITRA CERES V309 BLACK 3FAN RGB (ATX/Màu Đen) 1,1,,Vỏ Case VITRA CERES V309 BLACK 3FAN RGB (ATX/Màu Đen) 1,1,,16499000,https://hacom.vn/pc-hacom-cad-c122-i5-14400-b760-16gb-ram-500gb-ssd-t400-4gb-550w, i5-14400 1
"Bộ VXL
 
Intel® Core™ i5-10500T (2.30Ghz Upto 3.80GHz, 12MB Cache)",1.0,12.0,"Bộ nhớ
 
8GB (1 x 8GB) DDR4-2666Mhz",1,12.0,,0,0.0,"Ổ cứng
 
256GB PCIe® NVMe™ M.2 SSD",1,12.0,,0,0.0,,0,0.0,,0,0.0,21499000,https://hacom.vn/pc-hp-all-in-one-proone-400-g6-i5-10500t-8gb-ram-256gb-ssd-23.8-inch-touch-dvdrw-wl-bt-k-m-win-10-231f1pa,"™ i5-10500T (2.30Ghz Upto 3.80GHz, 12MB Cache)"
"Bộ vi xử lý
 
Intel® Core™ i7-1255U (12M Cache, 1.70 GHz up to 4.70 GHz)",1.0,36.0,"Bộ nhớ trong
 
16GB DDR4 3200Mhz (2*8GB)",1,36.0,,0,0.0,"Ổ cứng
 
512GB M2 SSD (khả năng lưu trữ + 1x 2.5” HDD)",1,36.0,,0,0.0,,0,0.0,,0,0.0,22499000,https://hacom.vn/pc-mini-msi-cubi-5-i7-1255u-16gb-ram-512gb-ssd-wl-bt-win-11-pro-den,"™ i7-1255U (12M Cache, 1.70 GHz up to 4.70 GHz)"
"Bộ vi xử lý
 
Intel Core i7 13700 – thế hệ 13 mới nhất",1.0,12.0,"Bộ nhớ trong
 
8GB DDR4 3200Mhz (1*8GB)",1,12.0,,0,0.0,"Ổ cứng
 
512GB PCIe NVMe SSD",1,12.0,,0,0.0,,0,0.0,,0,0.0,20899000,https://hacom.vn/pc-dell-vostro-3020t-i7-13700-8gb-ram-512gb-ssd-wl-bt-k-m-win11-6fm7x22, i7 13700 – thế hệ 13 mới nhất
CPU Intel Core i5-13400F,1.0,36.0,Ram Desktop Adata XPG Spectrix D50 RGB White (AX4U32008G16A-SW50) 8GB (1x8GB) DDR4 3200Mhz,2,60.0,Mainboard ASUS PRIME B760M-A WIFI D4,1,36.0,Ổ cứng SSD Kingston SNV2S 500GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3500MB/s - Ghi 2100MB/s) - (SNV2S/500G),1,36.0,Card màn hình Gigabyte RTX 3060 VISION OC 12GD-V2,1,36.0,Vỏ Case VSP P18+ White (ATX/Mid Tower/Màu Trắng/Bút Vẽ),1,0.0,Tản Nhiệt Khí Jonsbo HX6240 White,1,12.0,23299000,https://hacom.vn/hacom-sniper-i5-13400f-rtx-3060-pcgm743, i5-13400F
"Bộ VXL Rocket Lake Intel Core i3-12100 (3.3GHZ TURBO UP TO 4.3GHZ, 4 NHÂN 8 LUỒNG, 12MB CACHE",1.0,36.0,Bộ nhớ Ram 8Gb DDR4 (1 x 8Gb + 1 khe rời),1,36.0,,0,0.0,"Ổ cứng 256Gb SSD 2,5""  SATA",1,36.0,Card đồ họa tích hợp Intel UHD Graphics 730,1,36.0,,0,0.0,,0,0.0,6999000,https://hacom.vn/pc-hacom-business-i3121-8gs2-i3-12100-h610-8gb-ram-256gb," i3-12100 (3.3GHZ TURBO UP TO 4.3GHZ, 4 NHÂN 8 LUỒNG, 12MB CACHE"
CPU Intel Core i5-12400F (Tray),1.0,36.0,Ram Desktop Adata XPG Spectrix D50 RGB White (AX4U32008G16A-SW50) 8GB (1x8GB) DDR4 3200Mhz,2,60.0,Mainboard ASUS PRIME B760M-A D4,1,36.0,Ổ cứng SSD Kingston SNV2S 500GB NVMe M.2 2280 PCIe Gen 4x4 (Đọc 3500MB/s - Ghi 2100MB/s) - (SNV2S/500G),1,36.0,Card màn hình Asus DUAL RTX 3050-O8G-V2,1,36.0,Vỏ case KENOO ESPORT G362 - Màu Hồng (Mini Tower/Màu Hồng),1,0.0,Tản Nhiệt Khí Jonsbo CR-1000 EVO ARGB White,1,12.0,16999000,https://hacom.vn/hacom-sniper-s21-i5-12400f-rtx-3050, i5-12400F (Tray)
"Bộ vi xử lý
 
Intel® Core™ i3-1315U Processor (6 cores) - Max Turbo Frequency : 4.50 GHz",1.0,12.0,"Bộ nhớ trong
 
1 x 8GB DDR4/ 3200MHz (RAM Laptop)",1,12.0,,0,0.0,"Ổ cứng
 
512GB PCIe NVMe SSD",1,12.0,,0,0.0,,0,0.0,,0,0.0,18999000,https://hacom.vn/pc-dell-inspiron-all-in-one-5420-i3-1315u-8gb-ram-512gb-ssd-23.8-inch-fhd-camera-wl-bt-kb-m-win-11-office-den-fnrj1,™ i3-1315U Processor (6 cores) - Max Turbo Frequency : 4.50 GHz
"CPU hỗ trợ
 
2 x Socket P (LGA 3647)
Intel® Xeon® Scalable Processors Family (165W)",1.0,36.0,"Bộ nhớ trong
 
8 (4 kênh cho mỗi CPU, 4 DIMM mỗi CPU) 
DDR4 ECC RDIMM / LRDIMM / 2666 / 2400
Dung lượng Ram tối đa lên tới 256GB RDIMM
Dung lượng Ram tối đa lên tới 512GB LRDIMM
Dung lượng Ram tối đa lên tới 1024GB LR-DIMM 3DS",1,36.0,,0,0.0,,0,0.0,"Khe mở rộng
 
Slot Location 1 : PCI-E x8
Slot Location 3 : PCI-E x16
Slot Location 5 : PCI-E x16
Slot Location 6 : Khe cắm dành cho card Audio MIO",1,36.0,,0,0.0,,0,0.0,16159000,https://hacom.vn/Mainboard-Asus-Z11PA-D8-Dual-CPU-Server-amp-Workstation,"CPU hỗ trợ
 
2 x Socket P (LGA 3647)
Intel® Xeon® Scalable Processors Family (165W)"
Được trang bị bộ vi xử lý Intel Xeon E-2300-series có hỗ trợ TDP lên tới 95 W,1.0,36.0,Tối đa 2 khe cắm PCIe® 4.0 và 1 khe cắm độc quyền PCIe® 3.0 để tăng băng thông cao hơn,1,36.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,,0,0.0,37999000,https://hacom.vn/server-asus-rs300-e11-2324g022z-e-2324g-16gd4-1tb-hdd-c242-2-x-intel-lan-i210-at-350w-nos-den-90sf01y1-m005v0,Được trang bị bộ vi xử lý Intel Xeon E-2300-series có hỗ trợ TDP lên tới 95 W
